Genus,Species,Host,Year
pratylenchus,penetrans,Strawberry,2005
pratylenchus,penetrans,Pea,1954
pratylenchus,penetrans,Strawberry,1960
pratylenchus,penetrans,Raspberry,1994
pratylenchus,penetrans,Rye,2009
pratylenchus,penetrans,Triticale,2009
pratylenchus,penetrans,Avena strigosa,2009
pratylenchus,penetrans,Radish,2009
pratylenchus,penetrans,Strawberry,2005
pratylenchus,penetrans,Strawberry,1992
pratylenchus,penetrans,Raspberry,1992
pratylenchus,penetrans,Strawberry,1966
pratylenchus,penetrans,Strawberry,2007
pratylenchus,penetrans,Raspberry,2016
pratylenchus,penetrans,Barley,2016
pratylenchus,penetrans,Strawberry,2008
pratylenchus,penetrans,Sorghum,1973
pratylenchus,penetrans,Grass,1973
pratylenchus,penetrans,Peach,1973
pratylenchus,penetrans,Fescue,1973
pratylenchus,penetrans,Tobacco,1977
pratylenchus,penetrans,Solanum tuberosum,2003
pratylenchus,penetrans,Sorghum,2003
pratylenchus,penetrans,Millet,2003
pratylenchus,penetrans,Rye,2003
pratylenchus,penetrans,Potato,2003
pratylenchus,penetrans,Corn,2018
pratylenchus,penetrans,Millet,2018
pratylenchus,penetrans,Oat,2018
pratylenchus,penetrans,Canola,2018
pratylenchus,penetrans,Strawberry,2018
pratylenchus,penetrans,Onion,1979
pratylenchus,penetrans,Bean,1979
pratylenchus,penetrans,Chrysanthemum,1979
pratylenchus,penetrans,Lettuce,1979
pratylenchus,penetrans,Grass,1979
pratylenchus,penetrans,Medicago sativa,1985
pratylenchus,penetrans,Alfalfa,1985
pratylenchus,penetrans,Potato,2001
pratylenchus,penetrans,Medicago sativa,2001
pratylenchus,penetrans,Alfalfa,2001
pratylenchus,penetrans,Wheat,1989
pratylenchus,penetrans,Barley,1989
pratylenchus,penetrans,Apple,1992
pratylenchus,penetrans,Chrysanthemum,2007
pratylenchus,penetrans,Wheat,1987
pratylenchus,penetrans,Barley,1987
pratylenchus,penetrans,Cherry,2017
pratylenchus,penetrans,Apple,2017
pratylenchus,penetrans,Potato,1971
pratylenchus,penetrans,Alfalfa,1969
pratylenchus,penetrans,Trifolium repens,1969
pratylenchus,penetrans,Trifolium pratense,1969
pratylenchus,penetrans,Medicago sativa,1969
pratylenchus,penetrans,Clover,1969
pratylenchus,penetrans,Strawberry,1963
pratylenchus,penetrans,Apple,1962
pratylenchus,penetrans,Peach,1978
pratylenchus,penetrans,Raspberry,1986
pratylenchus,penetrans,Apple,1985
pratylenchus,penetrans,Malus domestica,1985
pratylenchus,penetrans,Apple,1987
pratylenchus,penetrans,Malus domestica,1987
pratylenchus,penetrans,Strawberry,2019
pratylenchus,penetrans,Raspberry,2019
pratylenchus,penetrans,Avena strigosa,2002
pratylenchus,penetrans,Grass,2016
pratylenchus,penetrans,Tobacco,1995
pratylenchus,penetrans,Eggplant,1960
pratylenchus,penetrans,Millet,2008
pratylenchus,penetrans,Apple,2018
pratylenchus,penetrans,Strawberry,2016
pratylenchus,penetrans,Rice,2016
pratylenchus,penetrans,Brassica seed,2016
pratylenchus,penetrans,Strawberry,1964
pratylenchus,penetrans,Apple,2010
pratylenchus,penetrans,Pinus radiata,1990
pratylenchus,penetrans,Pine,1990
pratylenchus,penetrans,Lettuce,2009
pratylenchus,penetrans,Asparagus,2009
pratylenchus,penetrans,Eggplant,1965
pratylenchus,penetrans,Raspberry,2022
pratylenchus,penetrans,Oak,2016
pratylenchus,penetrans,Apple,2010
pratylenchus,penetrans,Brassica juncea,2010
pratylenchus,penetrans,Peach,2009
pratylenchus,penetrans,Eggplant,1967
pratylenchus,penetrans,Taro,1977
pratylenchus,penetrans,Peanut,1977
pratylenchus,penetrans,Lily,1977
pratylenchus,penetrans,Rice,1977
pratylenchus,penetrans,Sweet Potato,1977
pratylenchus,penetrans,Potato,1977
pratylenchus,penetrans,Maize,1977
pratylenchus,penetrans,Oak,1978
pratylenchus,penetrans,Nicotiana tabacum,1978
pratylenchus,penetrans,Tomato,1978
pratylenchus,penetrans,Sunflower,1978
pratylenchus,penetrans,Pinus strobus,1978
pratylenchus,penetrans,Quercus borealis,1978
pratylenchus,penetrans,Tobacco,1978
pratylenchus,penetrans,Pine,1978
pratylenchus,penetrans,Peach,1959
pratylenchus,penetrans,Oat,1989
pratylenchus,penetrans,Apple,1989
pratylenchus,penetrans,Avena sativa,1989
pratylenchus,penetrans,Malus domestica,1989
pratylenchus,penetrans,Grass,2022
pratylenchus,penetrans,Raspberry,2017
pratylenchus,penetrans,Apple,1991
pratylenchus,penetrans,Malus domestica,1991
pratylenchus,penetrans,Oat,2021
pratylenchus,penetrans,Cabbage,2015
pratylenchus,penetrans,Raspberry,2018
pratylenchus,penetrans,Radish,1987
pratylenchus,penetrans,Alfalfa,1991
pratylenchus,penetrans,Fescue,1991
pratylenchus,penetrans,Timothy,1991
pratylenchus,penetrans,Ryegrass,1991
pratylenchus,penetrans,Millet,1991
pratylenchus,penetrans,Wheat,1991
pratylenchus,penetrans,Oat,1991
pratylenchus,penetrans,Barley,1991
pratylenchus,penetrans,Medicago sativa,1991
pratylenchus,penetrans,Hordeum vulgare,1991
pratylenchus,penetrans,Avena sativa,1991
pratylenchus,penetrans,Triticum aestivum,1991
pratylenchus,penetrans,Grass,1991
pratylenchus,penetrans,Medicago sativa,1977
pratylenchus,penetrans,Alfalfa,1977
pratylenchus,penetrans,Rye,1963
pratylenchus,penetrans,Tobacco,1963
pratylenchus,penetrans,Orange,2017
pratylenchus,penetrans,Citrus,2017
pratylenchus,penetrans,Citrus nematode,2017
pratylenchus,penetrans,Cabbage,2015
pratylenchus,penetrans,Potato,2016
pratylenchus,penetrans,Lettuce,2016
pratylenchus,penetrans,Radish,2017
pratylenchus,penetrans,Oat,2017
pratylenchus,penetrans,Carrot,2017
pratylenchus,penetrans,Avena sativa,2017
pratylenchus,penetrans,Brassica napus,2017
pratylenchus,penetrans,Medicago sativa,1998
pratylenchus,penetrans,Rose,1998
pratylenchus,penetrans,Alfalfa,1998
pratylenchus,penetrans,Lily,2017
pratylenchus,penetrans,Rice,2023
pratylenchus,penetrans,Rice,2014
pratylenchus,penetrans,Lily,2014
pratylenchus,penetrans,Soybean,2014
pratylenchus,penetrans,Grass,2005
pratylenchus,penetrans,Bean,2008
pratylenchus,penetrans,Maize,2008
pratylenchus,penetrans,Carrot,2008
pratylenchus,penetrans,Pea,2008
pratylenchus,penetrans,Tomato,2011
pratylenchus,penetrans,Corn,2017
pratylenchus,penetrans,Lily,2017
pratylenchus,penetrans,Soybean,2017
pratylenchus,penetrans,Potato,2004
pratylenchus,penetrans,Solanum tuberosum,2004
pratylenchus,penetrans,Corn,2007
pratylenchus,penetrans,Brassica juncea,2007
pratylenchus,penetrans,Hordeum vulgare,2005
pratylenchus,penetrans,Barley,2005
pratylenchus,penetrans,Raspberry,2013
pratylenchus,penetrans,Raspberry,2010
pratylenchus,penetrans,Potato,2020
pratylenchus,penetrans,Barley,2020
pratylenchus,penetrans,Medicago sativa,1982
pratylenchus,penetrans,Alfalfa,1982
pratylenchus,penetrans,Carrot,2016
pratylenchus,penetrans,Wheat,2016
pratylenchus,penetrans,Tobacco,1972
pratylenchus,penetrans,Brassica juncea,2013
pratylenchus,penetrans,Raspberry,2013
pratylenchus,penetrans,Potato,2001
pratylenchus,penetrans,Raspberry,1982
pratylenchus,penetrans,Medicago sativa,1985
pratylenchus,penetrans,Alfalfa,1985
pratylenchus,penetrans,Apple,2014
pratylenchus,penetrans,Medicago sativa,1992
pratylenchus,penetrans,Alfalfa,1992
pratylenchus,penetrans,Potato,2014
pratylenchus,penetrans,Lily,2014
pratylenchus,penetrans,Carrot,2014
pratylenchus,penetrans,Clover,2014
pratylenchus,penetrans,Nicotiana tabacum,1995
pratylenchus,penetrans,Tobacco,1995
pratylenchus,penetrans,Pea,2007
pratylenchus,penetrans,Bean,2007
pratylenchus,penetrans,Carrot,2007
pratylenchus,penetrans,Potato,2007
pratylenchus,penetrans,Maize,2007
pratylenchus,penetrans,Sorghum,2002
pratylenchus,penetrans,Oat,2002
pratylenchus,penetrans,Strawberry,2002
pratylenchus,penetrans,Avena sativa,2002
pratylenchus,penetrans,Avena strigosa,2002
pratylenchus,penetrans,Lettuce,2020
pratylenchus,penetrans,Lettuce,2009
pratylenchus,penetrans,Asparagus,2009
pratylenchus,penetrans,Oak,2015
pratylenchus,penetrans,Tomato,2022
pratylenchus,penetrans,Oak,2017
pratylenchus,penetrans,Quercus robur,2017
pratylenchus,penetrans,Peanut,2007
pratylenchus,pratensis,Grass,2006
pratylenchus,pratensis,Cherry,1938
pratylenchus,pratensis,Apple,1938
pratylenchus,pratensis,Tomato,1938
pratylenchus,pratensis,Oat,1938
pratylenchus,pratensis,Strawberry,1938
pratylenchus,pratensis,Spinach,1938
pratylenchus,pratensis,Carrot,1938
pratylenchus,pratensis,Potato,1938
pratylenchus,pratensis,Raspberry,1938
pratylenchus,pratensis,Clover,1938
pratylenchus,pratensis,Corn,1941
pratylenchus,pratensis,Timothy,1941
pratylenchus,pratensis,Strawberry,1941
pratylenchus,pratensis,Soybean,1941
pratylenchus,pratensis,Clover,1941
pratylenchus,pratensis,Corn,1953
pratylenchus,pratensis,Triticum aestivum,1986
pratylenchus,pratensis,Wheat,1986
pratylenchus,pratensis,Fescue,1985
pratylenchus,pratensis,Ryegrass,1985
pratylenchus,pratensis,Grass,2017
pratylenchus,pratensis,Grass,2023
pratylenchus,pratensis,Fescue,2001
pratylenchus,pratensis,Trifolium root,2001
pratylenchus,pratensis,Trifolium repens,2001
pratylenchus,pratensis,Grass,2001
pratylenchus,pseudopratensis,Millet,1999
pratylenchus,scribneri,Fescue,2009
pratylenchus,scribneri,Grass,2009
pratylenchus,scribneri,Tomato,1975
pratylenchus,scribneri,Potato,2020
pratylenchus,scribneri,Ryegrass,2006
pratylenchus,scribneri,Grass,2006
pratylenchus,scribneri,Fescue,2005
pratylenchus,scribneri,Tomato,2022
pratylenchus,scribneri,Carrot,2022
pratylenchus,scribneri,Solanum lycopersicum,2022
pratylenchus,scribneri,Potato,1954
pratylenchus,scribneri,Corn,1986
pratylenchus,scribneri,Potato,2022
pratylenchus,scribneri,Corn,1989
pratylenchus,scribneri,Potato,1989
pratylenchus,scribneri,Corn,1991
pratylenchus,scribneri,Potato,1991
pratylenchus,scribneri,Corn,1991
pratylenchus,scribneri,Potato,1991
pratylenchus,scribneri,Corn,1990
pratylenchus,scribneri,Alfalfa,1977
pratylenchus,scribneri,Wheat,1977
pratylenchus,scribneri,Barley,1977
pratylenchus,scribneri,Bean,1976
pratylenchus,scribneri,Fescue,2009
pratylenchus,scribneri,Grass,2009
pratylenchus,scribneri,Fescue,2007
pratylenchus,scribneri,Grass,2007
pratylenchus,scribneri,Phaseolus vulgaris,1977
pratylenchus,scribneri,Phaseolus lunatus,1977
pratylenchus,scribneri,Bean,1977
pratylenchus,scribneri,Fescue,2009
pratylenchus,scribneri,Grass,2009
pratylenchus,sefaensis,Rose,1991
pratylenchus,sefaensis,Maize,1991
pratylenchus,thornei,Chickpea,2023
pratylenchus,thornei,Wheat,2021
pratylenchus,thornei,Chickpea,2021
pratylenchus,thornei,Triticum aestivum,2019
pratylenchus,thornei,Wheat,2019
pratylenchus,thornei,Chickpea,2021
pratylenchus,thornei,Wheat,2021
pratylenchus,thornei,Wheat,2022
pratylenchus,thornei,Rice,2022
pratylenchus,thornei,Wheat,2022
pratylenchus,thornei,Rice,2020
pratylenchus,thornei,Wheat,2020
pratylenchus,thornei,Wheat,2018
pratylenchus,thornei,Triticum spp,2018
pratylenchus,thornei,Chickpea,1995
pratylenchus,thornei,Maize,2023
pratylenchus,thornei,Carrot,2015
pratylenchus,thornei,Wheat,2015
pratylenchus,thornei,Chickpea,2022
pratylenchus,thornei,Sorghum,2017
pratylenchus,thornei,Wheat,2017
pratylenchus,thornei,Triticum aestivum,2004
pratylenchus,thornei,Wheat,2004
pratylenchus,thornei,Carrot,1998
pratylenchus,thornei,Chickpea,1998
pratylenchus,thornei,Wheat,2014
pratylenchus,thornei,Wheat,2001
pratylenchus,thornei,Canola,2014
pratylenchus,thornei,Chickpea,2014
pratylenchus,thornei,Wheat,2014
pratylenchus,thornei,Bean,2021
pratylenchus,thornei,Mung Bean,2021
pratylenchus,thornei,Wheat,2021
pratylenchus,thornei,Rose,1974
pratylenchus,thornei,Wheat,2017
pratylenchus,thornei,Wheat,2020
pratylenchus,thornei,Barley,2020
pratylenchus,thornei,Triticum aestivum,2020
pratylenchus,thornei,Wheat,2020
pratylenchus,thornei,Wheat,2014
pratylenchus,thornei,Carrot,1995
pratylenchus,thornei,Pea,2000
pratylenchus,thornei,Bean,2000
pratylenchus,thornei,Wheat,2000
pratylenchus,thornei,Barley,2000
pratylenchus,thornei,Canola,2000
pratylenchus,thornei,Lentil,2000
pratylenchus,thornei,Faba Bean,2000
pratylenchus,thornei,Clover,2000
pratylenchus,thornei,Wheat,1999
pratylenchus,thornei,Wheat,2005
pratylenchus,thornei,Potato,1983
pratylenchus,thornei,Wheat,1974
pratylenchus,thornei,Wheat,2013
pratylenchus,thornei,Millet,2013
pratylenchus,thornei,Chickpea,1998
pratylenchus,thornei,Chickpea,2019
pratylenchus,thornei,Carrot,2021
pratylenchus,thornei,Wheat,2021
pratylenchus,thornei,Barley,2021
pratylenchus,thornei,Wheat,2016
pratylenchus,thornei,Chickpea,2016
pratylenchus,thornei,Oat,2002
pratylenchus,thornei,Wheat,2002
pratylenchus,thornei,Barley,2002
pratylenchus,thornei,Wheat,2014
pratylenchus,thornei,Soybean,2014
pratylenchus,thornei,Wheat,2015
pratylenchus,thornei,Wheat,2015
pratylenchus,thornei,Wheat,2022
pratylenchus,thornei,Wheat,2022
pratylenchus,thornei,Sorghum,2017
pratylenchus,thornei,Triticum aestivum,1997
pratylenchus,thornei,Wheat,1997
pratylenchus,thornei,Triticum aestivum,2021
pratylenchus,thornei,Wheat,2021
pratylenchus,thornei,Wheat,2009
pratylenchus,thornei,Canola,2010
pratylenchus,thornei,Wheat,2010
pratylenchus,thornei,Wheat,2009
pratylenchus,thornei,Wheat,2021
pratylenchus,thornei,Wheat,2019
pratylenchus,thornei,Wheat,1999
pratylenchus,thornei,Chickpea,1992
pratylenchus,thornei,Wheat,1992
pratylenchus,thornei,Triticum aestivum,1992
pratylenchus,thornei,Wheat,2004
pratylenchus,thornei,Wheat,2006
pratylenchus,thornei,Wheat,1998
pratylenchus,thornei,Potato,1979
pratylenchus,thornei,Alfalfa,1979
pratylenchus,thornei,Wheat,1979
pratylenchus,thornei,Barley,1979
pratylenchus,thornei,Wheat,2012
pratylenchus,thornei,Sorghum,1987
pratylenchus,thornei,Wheat,1987
pratylenchus,thornei,Barley,1987
pratylenchus,thornei,Wheat,2011
pratylenchus,thornei,Vigna radiata,2022
pratylenchus,thornei,Bean,2022
pratylenchus,thornei,Mung Bean,2022
pratylenchus,thornei,Wheat,2014
pratylenchus,thornei,Wheat,2021
pratylenchus,thornei,Barley,2021
pratylenchus,thornei,Wheat,2019
pratylenchus,thornei,Wheat,2023
pratylenchus,thornei,Sorghum,2012
pratylenchus,thornei,Wheat,2012
pratylenchus,thornei,Barley,2012
pratylenchus,thornei,Wheat,1995
pratylenchus,thornei,Barley,1995
pratylenchus,thornei,Chickpea,2012
pratylenchus,thornei,Wheat,2012
pratylenchus,thornei,Triticum aestivum,2012
pratylenchus,thornei,Sugarcane,2020
pratylenchus,thornei,Bean,2022
pratylenchus,thornei,Wheat,2022
pratylenchus,thornei,Barley,2022
pratylenchus,thornei,Chickpea,2022
pratylenchus,thornei,Hordeum vulgare,2022
pratylenchus,thornei,Triticum aestivum,2022
pratylenchus,thornei,Faba Bean,2022
pratylenchus,thornei,Apple,2014
pratylenchus,thornei,Maize,2006
pratylenchus,thornei,Wheat,2006
pratylenchus,thornei,Wheat,2020
pratylenchus,thornei,Pea,2022
pratylenchus,thornei,Bean,2022
pratylenchus,thornei,Chickpea,2022
pratylenchus,thornei,Wheat,1992
pratylenchus,thornei,Barley,1992
pratylenchus,thornei,Chickpea,1996
pratylenchus,thornei,Wheat,1989
pratylenchus,thornei,Barley,1989
pratylenchus,thornei,Wheat,2021
pratylenchus,thornei,Chickpea,2021
pratylenchus,thornei,Wheat,2021
pratylenchus,thornei,Triticum aestivum,2019
pratylenchus,thornei,Wheat,2019
pratylenchus,thornei,Wheat,2022
pratylenchus,thornei,Wheat,2012
pratylenchus,thornei,Wheat,2019
pratylenchus,thornei,Maize,2023
pratylenchus,thornei,Wheat,2022
pratylenchus,thornei,Wheat,2014
pratylenchus,thornei,Soybean,2014
pratylenchus,thornei,Wheat,2014
pratylenchus,thornei,Wheat,2022
pratylenchus,thornei,Rice,2020
pratylenchus,thornei,Wheat,2020
pratylenchus,thornei,Sorghum,2017
pratylenchus,thornei,Wheat,2016
pratylenchus,thornei,Canola,2010
pratylenchus,thornei,Wheat,2010
pratylenchus,thornei,Wheat,2017
pratylenchus,thornei,Triticum aestivum,2021
pratylenchus,thornei,Wheat,2021
pratylenchus,thornei,Rice,2022
pratylenchus,thornei,Wheat,2022
pratylenchus,thornei,Wheat,2021
pratylenchus,thornei,Barley,2021
pratylenchus,thornei,Vigna radiata,2022
pratylenchus,thornei,Bean,2022
pratylenchus,thornei,Mung Bean,2022
pratylenchus,vulnus,Rose,1976
pratylenchus,vulnus,Walnut,2013
pratylenchus,vulnus,Walnut,2009
pratylenchus,vulnus,Walnut,2021
pratylenchus,vulnus,Almond,2019
pratylenchus,vulnus,Almond,2019
pratylenchus,vulnus,Carrot,2014
pratylenchus,vulnus,Carrot,2001
pratylenchus,vulnus,Almond,1996
pratylenchus,vulnus,Prunus rootstocks,1996
pratylenchus,vulnus,Plum,1996
pratylenchus,vulnus,Apple,2023
pratylenchus,vulnus,Walnut,2022
pratylenchus,vulnus,Chrysanthemum,2008
pratylenchus,vulnus,Plum,1993
pratylenchus,vulnus,Maize,1999
pratylenchus,vulnus,Barley,2020
pratylenchus,vulnus,Wheat,2020
pratylenchus,vulnus,Walnut,2020
pratylenchus,vulnus,Plum,1999
pratylenchus,vulnus,Peach,1999
pratylenchus,vulnus,Apple,2001
pratylenchus,vulnus,Peach,2001
pratylenchus,vulnus,Cherry,1992
pratylenchus,vulnus,Lemon,1992
pratylenchus,vulnus,Grape,1992
pratylenchus,vulnus,Apple,1992
pratylenchus,vulnus,Plum,1992
pratylenchus,vulnus,Vitis rupestris,1992
pratylenchus,vulnus,Hazelnut,1992
pratylenchus,vulnus,Orange,1992
pratylenchus,vulnus,Citrus,1992
pratylenchus,vulnus,Avocado,1992
pratylenchus,vulnus,Almond,1992
pratylenchus,vulnus,Pear,1992
pratylenchus,vulnus,Olive,1992
pratylenchus,vulnus,Peach,1992
pratylenchus,vulnus,Walnut,1992
pratylenchus,vulnus,Almond,1993
pratylenchus,vulnus,Apple,1993
pratylenchus,vulnus,Peach,1993
pratylenchus,vulnus,Maple,2002
pratylenchus,vulnus,Carrot,2002
pratylenchus,vulnus,Orange,1977
pratylenchus,vulnus,Bean,1980
pratylenchus,vulnus,Bean,1980
pratylenchus,vulnus,Almond,2001
pratylenchus,vulnus,Olive,2001
pratylenchus,vulnus,Peach,2001
pratylenchus,vulnus,Strawberry,2019
pratylenchus,vulnus,Cherry,1995
pratylenchus,vulnus,Apple,1993
pratylenchus,vulnus,Strawberry,1992
pratylenchus,vulnus,Rose,2002
pratylenchus,vulnus,Vitis spp,2002
pratylenchus,vulnus,Prunus munsoniana,1998
pratylenchus,vulnus,Prunus cerasifera,1998
pratylenchus,vulnus,Plum,1998
pratylenchus,vulnus,Apple,2022
pratylenchus,vulnus,Eucalyptus,2022
pratylenchus,vulnus,Eucalyptus globulus,2022
pratylenchus,vulnus,Plum,1989
pratylenchus,vulnus,Prunus persica,1989
pratylenchus,vulnus,Prunus spp,1989
pratylenchus,vulnus,Apricot,1989
pratylenchus,vulnus,Peach,1989
pratylenchus,vulnus,Raspberry,1965
pratylenchus,vulnus,Pear,1965
pratylenchus,vulnus,Rose,1965
pratylenchus,vulnus,Apple,1965
pratylenchus,vulnus,Carrot,2001
pratylenchus,vulnus,Carrot,2014
pratylenchus,vulnus,Maize,1999
pratylenchus,vulnus,Walnut,2022
pratylenchus,vulnus,Apple,2023
pratylenchus,zeae,Sugarcane,2020
pratylenchus,zeae,Sugarcane,2021
pratylenchus,zeae,Sugarcane,2020
pratylenchus,zeae,Sugarcane,2020
pratylenchus,zeae,Maize,2018
pratylenchus,zeae,Soybean,2018
pratylenchus,zeae,Maize,2013
pratylenchus,zeae,Sugarcane,2005
pratylenchus,zeae,Rice,2020
pratylenchus,zeae,Oryza sativa,2020
pratylenchus,zeae,Pea,2019
pratylenchus,zeae,Hemp,2019
pratylenchus,zeae,Bean,2019
pratylenchus,zeae,Soybean,2019
pratylenchus,zeae,Maize,2019
pratylenchus,zeae,Pigeon Pea,2019
pratylenchus,zeae,Maize,1988
pratylenchus,zeae,Yam,2023
pratylenchus,zeae,Sugarcane,2001
pratylenchus,zeae,Grass,2001
pratylenchus,zeae,Bean,2006
pratylenchus,zeae,Maize,2006
pratylenchus,zeae,Maize,2020
pratylenchus,zeae,Maize,2015
pratylenchus,zeae,Millet,2015
pratylenchus,zeae,Rice,2015
pratylenchus,zeae,Sugarcane,2005
pratylenchus,zeae,Sorghum,2005
pratylenchus,zeae,Soybean,2005
pratylenchus,zeae,Maize,2015
pratylenchus,zeae,Sugarcane,2005
pratylenchus,zeae,Sugarcane,2003
pratylenchus,zeae,Sugarcane,2005
pratylenchus,zeae,Corn,2023
pratylenchus,zeae,Carrot,2023
pratylenchus,zeae,Corn,1993
pratylenchus,zeae,Sorghum,1993
pratylenchus,zeae,Maize,1989
pratylenchus,zeae,Sorghum,1989
pratylenchus,zeae,Sunflower,1989
pratylenchus,zeae,Apple,1988
pratylenchus,zeae,Maize,1988
pratylenchus,zeae,Grass,1988
pratylenchus,zeae,Rice,1993
pratylenchus,zeae,Sorghum,1985
pratylenchus,zeae,Corn,1987
pratylenchus,zeae,Sorghum,1984
pratylenchus,zeae,Sugarcane,2019
pratylenchus,zeae,Saccharum spp,2019
pratylenchus,zeae,Oryza sativa,2001
pratylenchus,zeae,Sorghum,2001
pratylenchus,zeae,Saccharum officinarum,2001
pratylenchus,zeae,Rice,2001
pratylenchus,zeae,Sugarcane,2001
pratylenchus,zeae,Maize,2001
pratylenchus,zeae,Corn,2015
pratylenchus,zeae,Maize,2015
pratylenchus,zeae,Trifolium repens,2015
pratylenchus,zeae,Clover,2015
pratylenchus,zeae,Maize,2010
pratylenchus,zeae,Sugarcane,2012
pratylenchus,zeae,Sugarcane,2020
pratylenchus,zeae,Maize,2015
pratylenchus,zeae,Millet,2015
pratylenchus,zeae,Rice,2015
pratylenchus,zeae,Rice,2020
pratylenchus,zeae,Oryza sativa,2020
pratylenchus,zeae,Sugarcane,2001
pratylenchus,zeae,Grass,2001
radopholus,arabocoffeae,Coffee,2012
radopholus,arabocoffeae,Coffea arabica,2020
radopholus,arabocoffeae,Coffee,2020
radopholus,bridgei,Musa acuminata,2001
radopholus,bridgei,Banana,2001
radopholus,bridgei,Banana,1996
radopholus,bridgei,Turmeric,1996
radopholus,citrophilus,Citrus,2014
radopholus,citrophilus,Banana,2014
radopholus,citrophilus,Citrus,1986
radopholus,citrophilus,Banana,1986
radopholus,citrophilus,Citrus limon,1986
radopholus,citrophilus,Citrus,1992
radopholus,citrophilus,Wheat,1992
radopholus,citrophilus,Carrot,1990
radopholus,citrophilus,Lemon,1991
radopholus,citrophilus,Citrus,1991
radopholus,citrophilus,Wheat,1991
radopholus,citrophilus,Soybean,1991
radopholus,citrophilus,Citrus,1997
radopholus,citrophilus,Citrus,1986
radopholus,citrophilus,Citrus sinensis,1986
radopholus,citrophilus,Citrus,1985
radopholus,citrophilus,Lemon,1988
radopholus,citrophilus,Citrus,1988
radopholus,citrophilus,Citrus,1996
radopholus,citrophilus,Citrus,1990
radopholus,citrophilus,Citrus,1997
radopholus,citrophilus,Citrus parasitism,1997
radopholus,duriophilus,Coffea canephora,2007
radopholus,duriophilus,Coffee,2007
radopholus,oryzae,Rice,2012
radopholus,oryzae,Wheat,2021
radopholus,oryzae,Tobacco,2021
radopholus,oryzae,Wheat,2008
radopholus,oryzae,Cassava,2007
radopholus,oryzae,Yam,2007
radopholus,oryzae,Rice,2012
radopholus,oryzae,Wheat,2003
radopholus,oryzae,Barley,2003
radopholus,oryzae,Wheat,2020
radopholus,oryzae,Wheat,2020
radopholus,oryzae,Wheat,2020
radopholus,oryzae,Rice,2022
radopholus,similis,Banana,2022
radopholus,similis,Musa spp,2019
radopholus,similis,Citrus,2019
radopholus,similis,Banana,2019
radopholus,similis,Citrus spp,2019
radopholus,similis,Citrus,2021
radopholus,similis,Banana,2021
radopholus,similis,Tomato,2021
radopholus,similis,Tobacco,2021
radopholus,similis,Musa spp,2019
radopholus,similis,Banana,2019
radopholus,similis,Carrot,2023
radopholus,similis,Banana,2023
radopholus,similis,Carrot,2007
radopholus,similis,Citrus,2019
radopholus,similis,Banana,2019
radopholus,similis,Medicago truncatula,2012
radopholus,similis,Banana,2012
radopholus,similis,Musa spp,2016
radopholus,similis,Potato,2016
radopholus,similis,Maize,2016
radopholus,similis,Plantain,2016
radopholus,similis,Nicotiana benthamiana,2017
radopholus,similis,Maize,2004
radopholus,similis,Banana,2004
radopholus,similis,Rice,2004
radopholus,similis,Tobacco,2015
radopholus,similis,Banana,2020
radopholus,similis,Plantain,2020
radopholus,similis,Musa spp,2020
radopholus,similis,Banana,2020
radopholus,similis,Musa acuminata,2006
radopholus,similis,Banana,2006
radopholus,similis,Banana,2013
radopholus,similis,Banana,2018
radopholus,similis,Pepper,2015
radopholus,similis,Ginger,2015
radopholus,similis,Apple,1996
radopholus,similis,Hemp,2021
radopholus,similis,Bean,2021
radopholus,similis,Sweet Potato,2021
radopholus,similis,Soybean,2021
radopholus,similis,Potato,2021
radopholus,similis,Banana,2021
radopholus,similis,Grass,2021
radopholus,similis,Hemp,2008
radopholus,similis,Pea,2008
radopholus,similis,Sesame,2008
radopholus,similis,Bean,2008
radopholus,similis,Sorghum,2008
radopholus,similis,Cowpea,2008
radopholus,similis,Sweet Potato,2008
radopholus,similis,Soybean,2008
radopholus,similis,Potato,2008
radopholus,similis,Banana,2008
radopholus,similis,Cotton,2008
radopholus,similis,Pigeon Pea,2008
radopholus,similis,Musa acuminata,2006
radopholus,similis,Banana,2006
radopholus,similis,Musa spp,2021
radopholus,similis,Musa genotypes,2021
radopholus,similis,Banana,2021
radopholus,similis,Banana,2006
radopholus,similis,Banana,2008
radopholus,similis,Banana,2011
radopholus,similis,Plantain,2011
radopholus,similis,Banana,1988
radopholus,similis,Pepper,2010
radopholus,similis,Vigna unguiculata,2013
radopholus,similis,Hemp,2013
radopholus,similis,Banana,2013
radopholus,similis,Cowpea,2013
radopholus,similis,Banana,2009
radopholus,similis,Banana,2014
radopholus,similis,Banana,1992
radopholus,similis,Plantain,1992
radopholus,similis,Phaseolus vulgaris,2003
radopholus,similis,Banana,2003
radopholus,similis,Wheat,2003
radopholus,similis,Banana,2003
radopholus,similis,Banana,2009
radopholus,similis,Banana,2002
radopholus,similis,Plantain,2002
radopholus,similis,Musa germplasm,2002
radopholus,similis,Musa varieties,2002
radopholus,similis,Musa genotypes,2017
radopholus,similis,Rose,2017
radopholus,similis,Banana,2017
radopholus,similis,Tomato,2023
radopholus,similis,Tobacco,2023
radopholus,similis,Banana,1994
radopholus,similis,Tomato,2006
radopholus,similis,Banana,2006
radopholus,similis,Corn,2000
radopholus,similis,Banana,2000
radopholus,similis,Banana,2022
radopholus,similis,Banana,2006
radopholus,similis,Musa spp,2007
radopholus,similis,Banana,2007
